cafe_id, business_name,cafe_name,cafe_rating,visitor_reviews,blog_reviews,address,business_hours,cafe_phone_no,cafe_info,keyword,latitude,longitude
2970,대봉2동 Denis coffee 대봉점,데니스커피 대봉점,0.0,11,2,대구 중구 대봉동 88-64,08:00 - 20:00,0507-1379-5542,"물. 시럽. 얼음 없이 있는 그대로 착즙한 생과일주스.
 설탕이 아닌 스테비아로 수제 과일청을 만든. 차와 에이드
그리고 크로와상 샌드위치. 건강을 생각하는 카페입니다",{},35.8592704,128.600259
2971,이천동 요거트렌디,요거트렌디,0.0,59,4,대구 중구 대봉로 194-11 1층 요거트렌디,"11:00 - 20:00
19:30 라스트오더",0507-1398-3337,"[수제그릭요거트& 샐러드& 샌드위치] 전문점 요거트렌디입니다
수제 그릭요거트는 인공첨가물을 넣지 않아 담백하고 부드러우며 신선한 우유 대비 최대 2.2배의 단백질을 함유한 요거트로 단백질을 간편하게 섭취할 수 있습니다

주문 즉시 조리가 시작되며, 홀도 같이 운영되고 있어서미리 연락주시면 시간에 맞춰 정성껏 준비하겠습니다
-단체 주문 문의는 직통번호로 문의 주세요","{'디저트가 맛있어요': '44', '친절해요': '41', '특별한 메뉴가 있어요': '34', '매장이 청결해요': '24', '인테리어가 멋져요': '15', '가성비가 좋아요': '13', '음료가 맛있어요': '10', '사진이 잘 나와요': '5', '좌석이 편해요': '3', '화장실이 깨끗해요': '3', '커피가 맛있어요': '2', '주차하기 편해요': '2', '뷰가 좋아요': '2', '혼밥하기 좋아요': '1', '음식이 맛있어요': '1', '포장이 깔끔해요': '1', '반려동물과 가기 좋아요': '1', '집중하기 좋아요': '1'}",35.8560893,128.6029972
2972,이천동 대봉동 문,대봉동 문,4.62,374,522,대구 중구 대봉로 200-21,"11:00 - 21:00
20:30 라스트오더",0507-1366-5584,도심 속 힐링 한옥카페 Caffe & Vino,"{'인테리어가 멋져요': '89', '커피가 맛있어요': '88', '디저트가 맛있어요': '52', '친절해요': '50', '대화하기 좋아요': '44', '음료가 맛있어요': '37', '사진이 잘 나와요': '35', '매장이 청결해요': '34', '뷰가 좋아요': '28', '좌석이 편해요': '27', '특별한 메뉴가 있어요': '22', '집중하기 좋아요': '15', '화장실이 깨끗해요': '11', '가성비가 좋아요': '10', '주차하기 편해요': '7'}",35.8564368,128.603457
2973,대봉2동 빽다방 대구대봉점,빽다방 대구대봉점,0.0,668,19,대구 중구 대봉로 222,08:00 - 22:30,053-422-7898,NO INFO,"{'커피가 맛있어요': '271', '가성비가 좋아요': '235', '음료가 맛있어요': '196', '친절해요': '118', '매장이 청결해요': '94', '대화하기 좋아요': '51', '디저트가 맛있어요': '41', '좌석이 편해요': '36', '집중하기 좋아요': '27', '특별한 메뉴가 있어요': '25', '인테리어가 멋져요': '17', '화장실이 깨끗해요': '16', '뷰가 좋아요': '14', '주차하기 편해요': '9', '사진이 잘 나와요': '7'}",35.8584614,128.6016084
2974,대봉2동 헤이듀,헤이듀,0.0,167,152,대구 중구 대봉로 253 1층,"10:00 - 22:00
21:00 라스트오더",0507-1334-4198,경대병원역디저트!! 봉산동디저트카페!! 안녕하 세요! 경대병원역 인근에서 맛있는 디저트로 여 성분들의 마음을 사로잡은 헤이듀 인사드...,"{'디저트가 맛있어요': '123', '친절해요': '94', '특별한 메뉴가 있어요': '77', '인테리어가 멋져요': '63', '음료가 맛있어요': '62', '매장이 청결해요': '53', '커피가 맛있어요': '52', '사진이 잘 나와요': '45', '대화하기 좋아요': '43', '좌석이 편해요': '36', '화장실이 깨끗해요': '12', '가성비가 좋아요': '11', '집중하기 좋아요': '11', '뷰가 좋아요': '5', '주차하기 편해요': '3', '반려동물과 가기 좋아요': '3', '매장이 넓어요': '2', '차분한 분위기에요': '1'}",35.8612736,128.6001883
2975,대봉2동 마시그래이 센트로봉산점,마시그래이 센트로봉산점,4.64,125,10,대구 중구 대봉로 271,,053-427-0088,NO INFO,"{'커피가 맛있어요': '29', '가성비가 좋아요': '29', '음료가 맛있어요': '21', '친절해요': '20', '매장이 청결해요': '7', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '1'}",35.8627831,128.5996376
2976,동인동 오브밀,오브밀 본점,4.91,259,99,대구 중구 대봉로 271 110호,09:30 - 20:00,0507-1354-0554,"안녕하세요 오브밀 코리아입니다.
오브밀은 한국에 7개의 점포를 오픈했고 일본 삿포로 니시마치 미나미에 8번째 매장을 직영점으로 올해 8/8 오픈했습니다.
글로벌한 레시피로 오브밀에서만 맛보실수 있는 메뉴들이 다양하게 있으니 많은 관심부탁드립니다.

오브밀은 약20년 가까이 일본 현지인들과 일하고 생활하며 자연스레 익힌 노하우와 레시피들을 바탕으로 준비하고 있습니다
지금도 보다 나은 메뉴를 위해 수시로 수정하고 개발하고있습니다.",{},35.8627831,128.5996376
2977,대신동 빙내가,빙내가,4.39,495,11,대구 중구 대신동 115-370,,053-256-9088,NO INFO,"{'음료가 맛있어요': '90', '커피가 맛있어요': '86', '가성비가 좋아요': '60', '친절해요': '56', '디저트가 맛있어요': '27', '특별한 메뉴가 있어요': '17', '대화하기 좋아요': '11', '매장이 청결해요': '10', '좌석이 편해요': '9', '인테리어가 멋져요': '7', '사진이 잘 나와요': '6', '뷰가 좋아요': '4', '주차하기 편해요': '3', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}",35.8698441,128.5816812
2978,대신동 슬립리스인시애틀 서문시장점,슬립리스인시애틀 서문시장점,4.49,60,0,대구 중구 대신동 115-370,10:00 - 24:00,053-257-1339,NO INFO,"{'커피가 맛있어요': '11', '음료가 맛있어요': '8', '친절해요': '6', '매장이 청결해요': '6', '좌석이 편해요': '4', '가성비가 좋아요': '3', '디저트가 맛있어요': '2', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '대화하기 좋아요': '2', '특별한 메뉴가 있어요': '1'}",35.8698441,128.5816812
2979,삼덕동 매스커피 경대병원역점,매스커피 경대병원역점,4.4,323,13,대구 중구 동덕로 104,08:00 - 22:00,053-254-7422,NO INFO,"{'커피가 맛있어요': '82', '음료가 맛있어요': '56', '친절해요': '51', '가성비가 좋아요': '36', '매장이 청결해요': '25', '대화하기 좋아요': '16', '디저트가 맛있어요': '12', '인테리어가 멋져요': '7', '좌석이 편해요': '6', '집중하기 좋아요': '5', '화장실이 깨끗해요': '5', '특별한 메뉴가 있어요': '3', '주차하기 편해요': '1', '뷰가 좋아요': '1'}",35.8638552,128.6030906
2980,삼덕동 핸즈커피 경대병원점,핸즈커피 경대병원점,4.36,101,17,대구 중구 동덕로 116,08:00 - 23:00,053-425-3476,NO INFO,"{'커피가 맛있어요': '27', '친절해요': '19', '음료가 맛있어요': '16', '대화하기 좋아요': '11', '매장이 청결해요': '7', '좌석이 편해요': '5', '가성비가 좋아요': '5', '디저트가 맛있어요': '4', '인테리어가 멋져요': '3', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '집중하기 좋아요': '1'}",35.8649457,128.6032532
2981,삼덕동 하늘카페,하늘카페,4.54,185,39,대구 중구 동덕로 122 5층 하늘카페,"10:00 - 22:00
21:30 라스트오더",0507-1388-8871,공부하기 좋은 삼덕동 하늘카페,"{'커피가 맛있어요': '61', '친절해요': '39', '뷰가 좋아요': '33', '가성비가 좋아요': '32', '디저트가 맛있어요': '27', '음료가 맛있어요': '24', '매장이 청결해요': '23', '화장실이 깨끗해요': '18', '좌석이 편해요': '17', '대화하기 좋아요': '17', '인테리어가 멋져요': '11', '집중하기 좋아요': '10', '특별한 메뉴가 있어요': '8', '사진이 잘 나와요': '7', '주차하기 편해요': '4'}",35.8653795,128.6035347
2982,삼덕동 이디야커피 대구경북대병원점,이디야커피 대구경북대병원점,4.31,339,12,대구 중구 동덕로 131,,0507-1401-2271,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.","{'커피가 맛있어요': '111', '친절해요': '100', '가성비가 좋아요': '54', '매장이 청결해요': '53', '음료가 맛있어요': '46', '대화하기 좋아요': '26', '좌석이 편해요': '21', '인테리어가 멋져요': '19', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '11', '집중하기 좋아요': '8', '뷰가 좋아요': '6', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2', '차분한 분위기에요': '1'}",35.866392,128.6032645
2983,삼덕동 프라우송,프라우송 삼덕점,4.57,353,63,대구 중구 동덕로 141,08:30 - 20:30,053-431-8002,NO INFO,{},35.8672144,128.6033661
2984,동인동 이디야커피 대구MS재건병원점,이디야커피 MS재건병원점,4.44,225,1,대구 중구 동덕로 194 MS재건병원 2층,08:00 - 19:00,053-425-5300,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.","{'커피가 맛있어요': '64', '친절해요': '27', '음료가 맛있어요': '26', '매장이 청결해요': '14', '디저트가 맛있어요': '13', '가성비가 좋아요': '13', '특별한 메뉴가 있어요': '4', '대화하기 좋아요': '3', '좌석이 편해요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}",35.8718372,128.6048522
2985,대봉2동 에이플레인,에이플레인,4.53,100,311,대구 중구 동덕로 36-15 6층,,053-257-5535,대구 김광석길 루프탑카페. 김광석 스토리하우스 앞 분도갤러리 6층에 위치하고 있습니다. 주차 가능한 전용 주차장도 있습니다. 분위기 좋은 카페에 놀러오세요~~^^,{},35.8588334,128.6057046
2986,대봉2동 오가닉모가,오가닉모가,4.66,487,701,대구 중구 동덕로 48-5 오가닉모가,,0507-1372-4554,대봉동 오가닉모가입니다,"{'커피가 맛있어요': '86', '인테리어가 멋져요': '73', '친절해요': '67', '사진이 잘 나와요': '62', '음료가 맛있어요': '61', '빵이 맛있어요': '58', '뷰가 좋아요': '55', '대화하기 좋아요': '40', '특별한 메뉴가 있어요': '31', '매장이 청결해요': '25', '화장실이 깨끗해요': '15', '좌석이 편해요': '6', '가성비가 좋아요': '5', '집중하기 좋아요': '2', '차분한 분위기에요': '1', '컨셉이 독특해요': '1', '아늑해요': '1', '디저트가 맛있어요': '1', '음식이 빨리 나와요': '1', '야외 공간이 멋져요': '1', '주차하기 편해요': '1', '특별한 날 가기 좋아요': '1'}",35.8593533,128.6051342
2987,대봉2동 노팅힐,노팅힐,0.0,6,2,대구 중구 동덕로 54 1층 노팅힐,11:00 - 01:00,0507-1323-2127,"고품질의 오디오로 음악을 들으면서 커피와 제천,문경 수제맥주와 수제바베큐통삼겹살을 드실수있어요
스크린에 영화상영도 합니다",{},35.8597303,128.6047502
2988,대봉1동 크롭투컵,크롭투컵,4.64,25,33,대구 중구 동덕로 6 1층,11:00 - 18:00,053-269-0818,"농작물(Crop)에서 커피(Cup)까지. 크롭투컵(Cro p to Cup)은 커피 생산국가(중남미)에서 직접 농 장을 방문, 계약하여 수입해서 고객분들에...","{'커피가 맛있어요': '11', '특별한 메뉴가 있어요': '5', '가성비가 좋아요': '4', '음료가 맛있어요': '3', '친절해요': '3', '인테리어가 멋져요': '2', '디저트가 맛있어요': '1', '매장이 청결해요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}",35.85558,128.6041315
2989,대봉1동 샌드록커피,샌드록커피,0.0,47,8,대구 중구 동덕로 64-13 골목안 브런치 카페 샌드록커피,,0507-1316-5841,"도심 속의 아웃도어 브런치 카페
도심 속 골목안에 위치한 샌드록커피는 잠시나마 바쁜 일상에서 벗어날수 있는 도심속의 산장, 캠핑장을 여러분에게 제공해 드립니다.
맛있는 브런치메뉴, 커피 그리고 위스키, 하이볼과 잠깐의 여유를 즐겨보세요.","{'커피가 맛있어요': '31', '친절해요': '15', '음료가 맛있어요': '14', '인테리어가 멋져요': '12', '매장이 청결해요': '11', '대화하기 좋아요': '8', '디저트가 맛있어요': '7', '뷰가 좋아요': '7', '화장실이 깨끗해요': '6', '특별한 메뉴가 있어요': '4', '집중하기 좋아요': '3', '좌석이 편해요': '2', '사진이 잘 나와요': '2'}",35.8606811,128.6049664
2990,대봉1동 매스커피 대봉점,매스커피 대봉점,0.0,35,1,대구 중구 동덕로 66-1,"08:00 - 20:00
19:30 라스트오더",053-422-2275,NO INFO,"{'가성비가 좋아요': '18', '커피가 맛있어요': '15', '친절해요': '13', '음료가 맛있어요': '10', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '5', '디저트가 맛있어요': '4', '인테리어가 멋져요': '4', '집중하기 좋아요': '3', '대화하기 좋아요': '2', '뷰가 좋아요': '2'}",35.86081,128.6041675
2991,대봉1동 샤인오브유,샤인오브유,0.0,61,135,대구 중구 동덕로 84-3 1층,,0507-1303-3976,"대봉동에 위치한 다양한 브라우니를 중점으로 판매하는 카페입니다. 포장 예약 주문 가능합니다.
가게가 많이 협소합니다.
최대 4인까지 운영되나, 테이블이 한정적입니다.
대화는 차분히 부탁드려요.","{'디저트가 맛있어요': '46', '커피가 맛있어요': '31', '특별한 메뉴가 있어요': '13', '인테리어가 멋져요': '11', '음료가 맛있어요': '10', '친절해요': '9', '매장이 청결해요': '8', '사진이 잘 나와요': '6', '대화하기 좋아요': '5', '가성비가 좋아요': '3', '화장실이 깨끗해요': '3'}",35.8624022,128.603522
2992,대봉2동 벽돌집,벽돌집,0.0,640,542,"대구 중구 동덕로14길 13 1, 2층","11:00 - 22:00
21:30 라스트오더",0507-1442-2684,NO INFO,"{'인테리어가 멋져요': '147', '디저트가 맛있어요': '136', '커피가 맛있어요': '118', '음료가 맛있어요': '79', '매장이 청결해요': '75', '대화하기 좋아요': '72', '사진이 잘 나와요': '62', '친절해요': '58', '좌석이 편해요': '46', '뷰가 좋아요': '33', '특별한 메뉴가 있어요': '28', '화장실이 깨끗해요': '24', '주차하기 편해요': '21', '집중하기 좋아요': '20'}",35.861186,128.6047229
2993,대봉2동 선데이베이글마켓,선데이 베이글 마켓,0.0,632,564,대구 중구 동덕로14길 18-1 선데이 베이글 마켓,10:00 - 22:00,070-4708-2880,NO INFO,{},35.8607765,128.6047763
2994,대봉1동 이쪽,카페이쪽,0.0,13,82,대구 중구 동덕로14길 20,,0507-1344-0588,"대구 중구에 있는 카페이쪽입니다.
케이크 주문제작 요청은 홈페이지를 참고해주세요.
주문은 카카오채널 @ezzok 으로 보내주세요.
방문수령을 기본으로 하고있기 때문에 택배는 불가합니다.",{},35.8608829,128.6049712
